,current_price,std_dev,average,upper,lower,BUSD,BTC,total_balance,action
2021-10-26 11:00:00,62738.59,297.33096,62803.383,63398.04473876953,62208.72088623047,999991.0081,10.0,1627376.9081,NoTrade
2021-10-26 12:00:00,62490.06,240.83827,62747.586,63229.26248168945,62265.90939331055,999991.0081,10.0,1624891.6080999998,NoTrade
2021-10-26 13:00:00,62203.85,255.70789,62703.844,63215.259521484375,62192.427978515625,999991.0081,10.0,1622029.5081,NoTrade
2021-10-26 14:00:00,61922.3,289.9501,62644.363,63224.26348876953,62064.46307373047,999371.7851,10.01,1619214.0081,OpenBUY
2021-10-26 15:00:00,62508.24,291.3897,62636.414,63219.19348144531,62053.63464355469,999371.7851,10.01,1625079.2675,NoTrade
2021-10-26 16:00:00,62069.74,316.22412,62612.523,63244.9716796875,61980.0751953125,999371.7851,10.01,1620689.8824999998,NoTrade
2021-10-26 17:00:00,62452.37,314.4263,62594.312,63223.165100097656,61965.459899902344,999371.7851,10.01,1624520.0088,NoTrade
2021-10-26 18:00:00,62317.85,305.5612,62560.293,63171.41534423828,61949.17059326172,999371.7851,10.01,1623173.4636,NoTrade
2021-10-26 19:00:00,62000.01,305.11328,62506.688,63116.9140625,61896.4609375,999371.7851,10.01,1619991.8852,NoTrade
2021-10-26 20:00:00,62087.1,287.00104,62456.543,63030.54504394531,61882.54089355469,999371.7851,10.01,1620863.6560999998,NoTrade
2021-10-26 21:00:00,60818.38,452.15546,62362.04,63266.34997558594,61457.72814941406,999371.7851,10.01,1608163.7689,NoTrade
2021-10-26 22:00:00,60293.17,629.7451,62239.93,63499.419921875,60980.439453125,999371.7851,10.01,1602906.4168,NoTrade
2021-10-26 23:00:00,60321.97,743.1372,62118.133,63604.4072265625,60631.8583984375,999371.7851,10.01,1603194.7048,NoTrade
2021-10-27 00:00:00,60684.91,800.9117,62029.633,63631.45617675781,60427.80944824219,999371.7851,10.01,1606827.7341999998,NoTrade
2021-10-27 01:00:00,60535.2,858.69696,61936.168,63653.56188964844,60218.77404785156,999371.7851,10.01,1605329.1371,NoTrade
2021-10-27 02:00:00,60416.61,913.1607,61838.492,63664.81359863281,60012.17077636719,999371.7851,10.01,1604142.0512,NoTrade
2021-10-27 03:00:00,60718.15,933.60034,61752.76,63619.96240234375,59885.56103515625,999371.7851,10.01,1607160.4666,NoTrade
2021-10-27 04:00:00,61203.39,907.31165,61671.93,63486.552978515625,59857.306396484375,999371.7851,10.01,1612017.719,NoTrade
2021-10-27 05:00:00,60926.99,890.76495,61584.73,63366.26037597656,59803.20056152344,999371.7851,10.01,1609250.955,NoTrade
2021-10-27 06:00:00,60714.43,848.6947,61471.164,63168.553466796875,59773.774658203125,999371.7851,10.01,1607123.2294,NoTrade
2021-10-27 07:00:00,59973.63,856.1441,61332.914,63045.20227050781,59620.62585449219,999371.7851,10.01,1599707.8213999998,NoTrade
2021-10-27 08:00:00,59257.69,924.7927,61171.3,63020.88623046875,59321.71533203125,999371.7851,10.01,1592541.262,NoTrade
2021-10-27 09:00:00,58945.92,1011.44116,61008.406,63031.28857421875,58985.52392578125,999371.7851,10.01,1589420.4443,NoTrade
2021-10-27 10:00:00,58972.85,1080.1287,60860.93,63021.18701171875,58700.67236328125,999371.7851,10.01,1589690.0136,NoTrade
2021-10-27 11:00:00,58590.16,1118.23,60665.023,62901.4833984375,58428.5634765625,999371.7851,10.01,1585859.2867,NoTrade
2021-10-27 12:00:00,59049.27,1122.2758,60514.0,62758.551513671875,58269.448486328125,999371.7851,10.01,1590454.9778,NoTrade
2021-10-27 13:00:00,59042.99,1072.7412,60343.53,62489.013671875,58198.048828125,999371.7851,10.01,1590392.115,NoTrade
2021-10-27 14:00:00,59201.54,998.4018,60187.72,62184.52233886719,58190.91516113281,999371.7851,10.01,1591979.2004999998,NoTrade
2021-10-27 15:00:00,58855.98,946.86304,60030.51,61924.23779296875,58136.78564453125,999371.7851,10.01,1588520.1449,NoTrade
2021-10-27 16:00:00,58901.32,850.5608,59871.23,61572.35205078125,58170.10888671875,999371.7851,10.01,1588973.9983,NoTrade
2021-10-27 17:00:00,58921.77,845.38727,59776.4,61467.17297363281,58085.62390136719,999371.7851,10.01,1589178.7028,NoTrade
2021-10-27 18:00:00,58765.03,864.07855,59699.99,61428.14538574219,57971.83117675781,999371.7851,10.01,1587609.7354000001,NoTrade
2021-10-27 19:00:00,59100.01,861.1357,59638.887,61361.15808105469,57916.61535644531,999371.7851,10.01,1590962.8852,NoTrade
2021-10-27 20:00:00,58915.63,839.74786,59550.426,61229.92150878906,57870.93005371094,999371.7851,10.01,1589117.2414,NoTrade
2021-10-27 21:00:00,58788.2,823.4728,59463.082,61110.027587890625,57816.136474609375,999371.7851,10.01,1587841.6671,NoTrade
2021-10-27 22:00:00,58778.35,805.8406,59381.168,60992.84912109375,57769.48681640625,999371.7851,10.01,1587743.0685999999,NoTrade
2021-10-27 23:00:00,58438.63,769.04553,59267.188,60805.278564453125,57729.096435546875,999371.7851,10.01,1584342.4714,NoTrade
2021-10-28 00:00:00,58279.92,656.7765,59121.01,60434.564697265625,57807.458740234375,999371.7851,10.01,1582753.7843,NoTrade
2021-10-28 01:00:00,58956.05,509.83102,59022.47,60042.130798339844,58002.806701660156,999371.7851,10.01,1589521.8456000001,NoTrade
2021-10-28 02:00:00,58959.93,330.59186,58934.74,59595.92199707031,58273.55456542969,999961.3844,10.0,1589560.6844000001,CloseBUY
2021-10-28 03:00:00,58869.78,229.11058,58879.55,59337.77194213867,58421.32962036133,999961.3844,10.0,1588659.1844000001,NoTrade
2021-10-28 04:00:00,58826.13,212.1774,58857.97,59282.32354736328,58433.61395263672,999961.3844,10.0,1588222.6844,NoTrade
2021-10-28 05:00:00,59085.96,217.21507,58864.98,59299.41061401367,58430.55032348633,999961.3844,10.0,1590820.9844,NoTrade
2021-10-28 06:00:00,59073.76,220.80458,58870.02,59311.62869262695,58428.41036987305,999961.3844,10.0,1590698.9844,NoTrade
2021-10-28 07:00:00,59025.01,213.46413,58891.76,59318.68997192383,58464.83346557617,999961.3844,10.0,1590211.4844,NoTrade
2021-10-28 08:00:00,60579.91,425.39554,58968.293,59819.084045410156,58117.501892089844,1000567.1834999999,9.99,1605760.4844,OopenSELL
2021-10-28 09:00:00,61066.46,624.949,59069.47,60319.36669921875,57819.57080078125,1000567.1834999999,9.99,1610621.1189,NoTrade
2021-10-28 10:00:00,61054.52,760.3463,59162.117,60682.809814453125,57641.424560546875,1000567.1834999999,9.99,1610501.8383,NoTrade
2021-10-28 11:00:00,60978.17,852.6922,59268.227,60973.61096191406,57562.84216308594,1000567.1834999999,9.99,1609739.1017999998,NoTrade
2021-10-28 12:00:00,61122.17,938.01807,59379.27,61255.3056640625,57503.2333984375,1000567.1834999999,9.99,1611177.6618,NoTrade
2021-10-28 13:00:00,61611.43,1049.025,59513.742,61611.792236328125,57415.692138671875,1000567.1834999999,9.99,1616065.3692,NoTrade
2021-10-28 14:00:00,61572.46,1124.5596,59654.125,61903.244140625,57405.005859375,1000567.1834999999,9.99,1615676.0589,NoTrade
2021-10-28 15:00:00,61171.28,1163.4625,59757.688,62084.612548828125,57430.762451171875,1000567.1834999999,9.99,1611668.2706999998,NoTrade
2021-10-28 16:00:00,61208.17,1187.5385,59872.312,62247.389404296875,57497.235595703125,1000567.1834999999,9.99,1612036.8018,NoTrade
2021-10-28 17:00:00,61157.22,1191.6377,59990.76,62374.037109375,57607.486328125,1000567.1834999999,9.99,1611527.8113,NoTrade
2021-10-28 18:00:00,60159.95,1158.9487,60059.85,62377.7490234375,57741.9541015625,1000567.1834999999,9.99,1601565.0839999998,NoTrade
2021-10-28 19:00:00,61320.0,1127.1151,60203.918,62458.148193359375,57949.687744140625,1000567.1834999999,9.99,1613153.9835,NoTrade
2021-10-28 20:00:00,61404.82,1064.4235,60360.168,62489.014892578125,58231.321044921875,1000567.1834999999,9.99,1614001.3353,NoTrade
2021-10-28 21:00:00,60741.57,1016.72253,60449.438,62482.882568359375,58415.992431640625,1000567.1834999999,9.99,1607375.4678,NoTrade
2021-10-28 22:00:00,60536.0,957.5792,60528.242,62443.400634765625,58613.083740234375,999961.8234999999,10.0,1605321.8235,CloseSELL
2021-10-28 23:00:00,60593.95,878.7593,60614.45,62371.9677734375,58856.9306640625,999961.8234999999,10.0,1605901.3235,NoTrade
2021-10-29 00:00:00,61383.45,790.90594,60742.32,62324.13220214844,59160.50842285156,999961.8234999999,10.0,1613796.3235,NoTrade
2021-10-29 01:00:00,61411.75,705.1532,60858.605,62268.911865234375,59448.299072265625,999961.8234999999,10.0,1614079.3235,NoTrade
2021-10-29 02:00:00,61593.28,590.82635,60984.574,62166.22692871094,59802.92150878906,999961.8234999999,10.0,1615894.6235,NoTrade
2021-10-29 03:00:00,61649.63,402.4595,61115.805,61920.723693847656,60310.885681152344,999961.8234999999,10.0,1616458.1234999998,NoTrade
2021-10-29 04:00:00,61526.77,392.19547,61163.15,61947.53936767578,60378.75750732422,999961.8234999999,10.0,1615229.5235,NoTrade
2021-10-29 05:00:00,60995.7,393.36923,61159.613,61946.35174560547,60372.87481689453,999961.8234999999,10.0,1609918.8235,NoTrade
2021-10-29 06:00:00,61378.58,395.37552,61175.824,61966.575256347656,60385.073181152344,999961.8234999999,10.0,1613747.6235,NoTrade
2021-10-29 07:00:00,60563.92,415.52426,61155.105,61986.15399169922,60324.05694580078,999961.8234999999,10.0,1605601.0235,NoTrade
2021-10-29 08:00:00,60943.7,418.0445,61146.18,61982.26867675781,60310.09069824219,999961.8234999999,10.0,1609398.8235,NoTrade
2021-10-29 09:00:00,60857.98,408.255,61108.51,61925.021728515625,60292.001708984375,999961.8234999999,10.0,1608541.6235,NoTrade
2021-10-29 10:00:00,61029.99,394.3123,61081.387,61870.011291503906,60292.762145996094,999961.8234999999,10.0,1610261.7234999998,NoTrade
2021-10-29 11:00:00,60942.94,394.84946,61069.97,61859.66766357422,60280.26983642578,999961.8234999999,10.0,1609391.2234999998,NoTrade
2021-10-29 12:00:00,60969.63,394.09674,61058.043,61846.23645019531,60269.84948730469,999961.8234999999,10.0,1609658.1234999998,NoTrade
2021-10-29 13:00:00,61291.0,396.84906,61064.73,61858.42858886719,60271.03234863281,999961.8234999999,10.0,1612871.8235,NoTrade
2021-10-29 14:00:00,61239.75,339.37354,61118.727,61797.4736328125,60439.9794921875,999961.8234999999,10.0,1612359.3235,NoTrade
2021-10-29 15:00:00,62297.12,424.49173,61167.574,62016.557678222656,60318.590759277344,1000584.7947,9.99,1622933.0235000001,OopenSELL
2021-10-29 16:00:00,62600.0,525.7373,61227.336,62278.810546875,60175.861328125,1000584.7947,9.99,1625958.7947,NoTrade
2021-10-29 17:00:00,62394.76,570.8879,61309.992,62451.76794433594,60168.21643066406,1000584.7947,9.99,1623908.4471,NoTrade
2021-10-29 18:00:00,62083.24,565.5705,61387.355,62518.49645996094,60256.21447753906,1000584.7947,9.99,1620796.3623,NoTrade
2021-10-29 19:00:00,62548.58,588.44324,61485.094,62661.980224609375,60308.207275390625,1000584.7947,9.99,1625445.1088999999,NoTrade
2021-10-29 20:00:00,62378.39,619.0102,61534.836,62772.85632324219,60296.81555175781,1000584.7947,9.99,1623744.9108,NoTrade
2021-10-29 21:00:00,62355.72,643.3358,61582.04,62868.710693359375,60295.367431640625,1000584.7947,9.99,1623518.4375,NoTrade
2021-10-29 22:00:00,62315.0,662.89844,61618.125,62943.921875,60292.328125,1000584.7947,9.99,1623111.6447,NoTrade
2021-10-29 23:00:00,62249.85,677.08075,61648.133,63002.29431152344,60293.97131347656,1000584.7947,9.99,1622460.7962,NoTrade
2021-10-30 00:00:00,61916.18,678.9075,61667.6,63025.41650390625,60309.78662109375,1000584.7947,9.99,1619127.4329,NoTrade
2021-10-30 01:00:00,62006.14,664.47015,61718.117,63047.05749511719,60389.17687988281,1000584.7947,9.99,1620026.1332999999,NoTrade
2021-10-30 02:00:00,61882.16,660.65686,61743.3,63064.614501953125,60421.987060546875,1000584.7947,9.99,1618787.5731000002,NoTrade
2021-10-30 03:00:00,61666.04,603.4753,61798.4,63005.34899902344,60591.44787597656,1000584.7947,9.99,1616628.5343,NoTrade
2021-10-30 04:00:00,61473.59,576.39343,61824.9,62977.685302734375,60672.111572265625,1000584.7947,9.99,1614705.9588,NoTrade
2021-10-30 05:00:00,61550.32,536.7065,61859.523,62932.93640136719,60786.11047363281,1000584.7947,9.99,1615472.4915,NoTrade
2021-10-30 06:00:00,61785.13,502.49265,61897.28,62902.266540527344,60892.295959472656,1000584.7947,9.99,1617818.2434,NoTrade
2021-10-30 07:00:00,61592.64,458.85284,61929.76,62847.46740722656,61012.05603027344,1000584.7947,9.99,1615895.2683,NoTrade
2021-10-30 08:00:00,61336.03,426.31366,61948.082,62800.70935058594,61095.45471191406,1000584.7947,9.99,1613331.7344,NoTrade
2021-10-30 09:00:00,61425.03,416.88092,61954.78,62788.54309082031,61121.01940917969,1000584.7947,9.99,1614220.8443999998,NoTrade
2021-10-30 10:00:00,61813.99,385.21793,61983.492,62753.92803955078,61213.05633544922,1000584.7947,9.99,1618106.5548,NoTrade
2021-10-30 11:00:00,61607.71,386.45477,61949.023,62721.93298339844,61176.11389160156,1000584.7947,9.99,1616045.8176,NoTrade
2021-10-30 12:00:00,61644.69,361.25928,61901.26,62623.7802734375,61178.7431640625,1000584.7947,9.99,1616415.2478,NoTrade
2021-10-30 13:00:00,61580.01,349.0437,61860.523,62558.61083984375,61162.43603515625,1000584.7947,9.99,1615769.0946,NoTrade
2021-10-30 14:00:00,61202.25,372.93048,61816.477,62562.33752441406,61070.61560058594,1000584.7947,9.99,1611995.2722,NoTrade
2021-10-30 15:00:00,61398.5,343.08392,61758.97,62445.13659667969,61072.80090332031,1000584.7947,9.99,1613955.8097,NoTrade
2021-10-30 16:00:00,61268.43,327.83197,61703.47,62359.13269042969,61047.80480957031,1000584.7947,9.99,1612656.4104,NoTrade
2021-10-30 17:00:00,61424.16,296.53607,61656.887,62249.95886230469,61063.81457519531,1000584.7947,9.99,1614212.1531,NoTrade
2021-10-30 18:00:00,61588.47,255.32892,61620.562,62131.22033691406,61109.90466308594,999968.9099999999,10.0,1615853.6099999999,CloseSELL
2021-10-30 19:00:00,61758.25,213.86098,61595.99,62023.7102355957,61168.2663269043,999968.9099999999,10.0,1617551.41,NoTrade
2021-10-30 20:00:00,61672.14,201.86978,61583.78,61987.52081298828,61180.04168701172,999968.9099999999,10.0,1616690.31,NoTrade
2021-10-30 21:00:00,61468.68,178.24829,61556.906,61913.40283203125,61200.40966796875,999968.9099999999,10.0,1614655.71,NoTrade
2021-10-30 22:00:00,61576.53,162.07661,61541.625,61865.778228759766,61217.471771240234,999968.9099999999,10.0,1615734.21,NoTrade
2021-10-30 23:00:00,61885.35,176.867,61552.594,61906.32775878906,61198.85974121094,999968.9099999999,10.0,1618822.41,NoTrade
2021-10-31 00:00:00,62400.0,254.41893,61598.918,62107.75582885742,61090.08010864258,1000592.9099999999,9.99,1623968.91,OopenSELL
2021-10-31 01:00:00,62194.96,285.1938,61631.15,62201.53601074219,61060.76086425781,1000592.9099999999,9.99,1621920.5603999998,NoTrade
2021-10-31 02:00:00,61766.19,284.712,61630.207,62199.63104248047,61060.78302001953,1000592.9099999999,9.99,1617637.1480999999,NoTrade
2021-10-31 03:00:00,61729.89,285.3773,61637.062,62207.81707763672,61066.30792236328,1000592.9099999999,9.99,1617274.5110999998,NoTrade
2021-10-31 04:00:00,61423.12,281.38724,61641.418,62204.192443847656,61078.643493652344,1000592.9099999999,9.99,1614209.8788,NoTrade
2021-10-31 05:00:00,61300.0,287.44885,61635.168,62210.065673828125,61060.270263671875,1000592.9099999999,9.99,1612979.91,NoTrade
2021-10-31 06:00:00,61322.3,292.0922,61610.574,62194.75860595703,61026.38983154297,1000592.9099999999,9.99,1613202.687,NoTrade
2021-10-31 07:00:00,61384.81,296.2126,61599.43,62191.85485839844,61007.00451660156,1000592.9099999999,9.99,1613827.1619,NoTrade
2021-10-31 08:00:00,60819.99,341.05157,61558.2,62240.30236816406,60876.09606933594,1000592.9099999999,9.99,1608184.6101,NoTrade
2021-10-31 09:00:00,60688.72,390.0082,61513.637,62293.65313720703,60733.62030029297,1000592.9099999999,9.99,1606873.2228,NoTrade
2021-10-31 10:00:00,60811.11,414.1897,61494.082,62322.46142578125,60665.70263671875,1000592.9099999999,9.99,1608095.8989,NoTrade
2021-10-31 11:00:00,60494.04,468.03345,61448.855,62384.92236328125,60512.78857421875,1000592.9099999999,9.99,1604928.3695999999,NoTrade
2021-10-31 12:00:00,60313.55,528.7666,61401.105,62458.638671875,60343.572265625,1000592.9099999999,9.99,1603125.2744999998,NoTrade
2021-10-31 13:00:00,60395.98,572.2231,61349.7,62494.14538574219,60205.25305175781,1000592.9099999999,9.99,1603948.7502000001,NoTrade
2021-10-31 14:00:00,60472.02,599.99097,61293.883,62493.86474609375,60093.90087890625,1000592.9099999999,9.99,1604708.3898,NoTrade
2021-10-31 15:00:00,60505.08,613.50775,61231.227,62458.24206542969,60004.21105957031,1000592.9099999999,9.99,1605038.6592,NoTrade
2021-10-31 16:00:00,60709.0,614.8074,61183.07,62412.68505859375,59953.45556640625,1000592.9099999999,9.99,1607075.8199999998,NoTrade
2021-10-31 17:00:00,60660.47,621.234,61142.656,62385.124267578125,59900.188232421875,1000592.9099999999,9.99,1606591.0052999998,NoTrade
2021-10-31 18:00:00,60734.86,618.92096,61100.57,62338.41223144531,59862.72839355469,1000592.9099999999,9.99,1607334.1614,NoTrade
2021-10-31 19:00:00,60723.9,596.6497,61042.5,62235.79943847656,59849.20056152344,1000592.9099999999,9.99,1607224.671,NoTrade
2021-10-31 20:00:00,60960.06,508.92703,60970.5,61988.354064941406,59952.645935058594,999983.3093999999,10.0,1609583.9093999998,CloseSELL
2021-10-31 21:00:00,61487.7,442.90616,60935.137,61820.94903564453,60049.32440185547,999983.3093999999,10.0,1614860.3094,NoTrade
2021-10-31 22:00:00,61407.41,415.2874,60917.2,61747.77404785156,60086.62438964844,999983.3093999999,10.0,1614057.4094,NoTrade
2021-10-31 23:00:00,61340.58,384.73874,60897.74,61667.215759277344,60128.260803222656,999983.3093999999,10.0,1613389.1094,NoTrade
2021-11-01 00:00:00,61599.99,398.49988,60906.582,61703.581787109375,60109.582275390625,999983.3093999999,10.0,1615983.2094,NoTrade
2021-11-01 01:00:00,61323.45,399.6884,60907.758,61707.13458251953,60108.38104248047,999983.3093999999,10.0,1613217.8094,NoTrade
2021-11-01 02:00:00,60584.86,393.7151,60870.883,61658.31298828125,60083.45263671875,999983.3093999999,10.0,1605831.9093999998,NoTrade
2021-11-01 03:00:00,59957.05,422.44897,60799.49,61644.38623046875,59954.59033203125,999983.3093999999,10.0,1599553.8094,NoTrade
2021-11-01 04:00:00,60554.02,425.76764,60786.188,61637.72277832031,59934.65222167969,999983.3093999999,10.0,1605523.5093999999,NoTrade
2021-11-01 05:00:00,60630.0,426.63123,60783.258,61636.520263671875,59929.995361328125,999983.3093999999,10.0,1606283.3094,NoTrade
2021-11-01 06:00:00,60756.99,426.6176,60780.55,61633.78601074219,59927.31555175781,999983.3093999999,10.0,1607553.2094,NoTrade
