,current_price,std_dev,average,upper,lower,BUSD,BTC,total_balance,action
2021-10-26 12:00:00,62203.85,583.4956,62550.727,63717.7177734375,61383.7353515625,1000630.7080999999,9.99,1622047.1696,NoTrade
2021-10-26 14:00:00,62508.24,436.44418,62633.24,63506.12664794922,61760.34991455078,1000630.7080999999,9.99,1625088.0256999999,NoTrade
2021-10-26 16:00:00,62452.37,387.46133,62669.3,63444.22344970703,61894.37811279297,1000630.7080999999,9.99,1624529.8843999999,NoTrade
2021-10-26 18:00:00,62000.01,393.68582,62665.43,63452.801330566406,61878.058044433594,1000630.7080999999,9.99,1620010.808,NoTrade
2021-10-26 20:00:00,60818.38,537.22064,62614.53,63688.97253417969,61540.08996582031,1000630.7080999999,9.99,1608206.3243,NoTrade
2021-10-26 22:00:00,60321.97,733.326,62498.07,63964.72229003906,61031.41833496094,1000630.7080999999,9.99,1603247.1883999999,NoTrade
2021-10-27 00:00:00,60535.2,845.9634,62388.3,64080.2275390625,60696.3740234375,1000630.7080999999,9.99,1605377.3561,NoTrade
2021-10-27 02:00:00,60718.15,915.41504,62286.406,64117.236328125,60455.576171875,1000630.7080999999,9.99,1607205.0266,NoTrade
2021-10-27 04:00:00,60926.99,934.1385,62171.26,64039.53869628906,60302.98474121094,1000630.7080999999,9.99,1609291.3381999999,NoTrade
2021-10-27 06:00:00,59973.63,990.1929,61990.355,63970.7412109375,60009.9697265625,1000630.7080999999,9.99,1599767.2717999998,NoTrade
2021-10-27 08:00:00,58945.92,1158.435,61783.707,64100.5771484375,59466.8369140625,1000630.7080999999,9.99,1589500.4489,NoTrade
2021-10-27 10:00:00,58590.16,1330.9058,61579.844,64241.6552734375,58918.0322265625,1000630.7080999999,9.99,1585946.4065,NoTrade
2021-10-27 12:00:00,59042.99,1407.48,61391.164,64206.1240234375,58576.2041015625,1000630.7080999999,9.99,1590470.1782,NoTrade
2021-10-27 14:00:00,58855.98,1454.87,61180.363,64090.103271484375,58270.623291015625,1000630.7080999999,9.99,1588601.9482999998,NoTrade
2021-10-27 16:00:00,58921.77,1489.6664,60991.023,63970.356201171875,58011.690673828125,1000630.7080999999,9.99,1589259.1904,NoTrade
2021-10-27 18:00:00,59100.01,1486.0486,60808.125,63780.22216796875,57836.02783203125,1000630.7080999999,9.99,1591039.808,NoTrade
2021-10-27 20:00:00,58788.2,1500.7382,60627.305,63628.781005859375,57625.828369140625,1000630.7080999999,9.99,1587924.8261,NoTrade
2021-10-27 22:00:00,58438.63,1512.8949,60427.6,63453.391357421875,57401.811767578125,1000630.7080999999,9.99,1584432.6217999998,NoTrade
2021-10-28 00:00:00,58956.05,1452.9297,60241.85,63147.7109375,57335.9921875,1000630.7080999999,9.99,1589601.6476,NoTrade
2021-10-28 02:00:00,58869.78,1362.362,60048.414,62773.13818359375,57323.68994140625,1000630.7080999999,9.99,1588739.8103,NoTrade
2021-10-28 04:00:00,59085.96,1282.8668,59892.52,62458.253173828125,57326.785888671875,1000630.7080999999,9.99,1590899.4485,NoTrade
2021-10-28 06:00:00,59025.01,1144.9648,59718.363,62008.29296875,57428.43359375,1000630.7080999999,9.99,1590290.558,NoTrade
2021-10-28 08:00:00,61066.46,1011.56824,59649.062,61672.198974609375,57625.926025390625,1000630.7080999999,9.99,1610684.6434999998,NoTrade
2021-10-28 10:00:00,60978.17,912.4902,59597.97,61422.94909667969,57772.98840332031,1000630.7080999999,9.99,1609802.6264,NoTrade
2021-10-28 12:00:00,61611.43,979.43713,59637.617,61596.491455078125,57678.742919921875,1000630.7080999999,9.99,1616128.8938,NoTrade
2021-10-28 14:00:00,61171.28,1025.5157,59680.082,61731.113525390625,57629.050537109375,1000630.7080999999,9.99,1611731.7952999999,NoTrade
2021-10-28 16:00:00,61157.22,1059.8351,59711.188,61830.857666015625,57591.517333984375,1000630.7080999999,9.99,1611591.3358999998,NoTrade
2021-10-28 18:00:00,61320.0,1095.9288,59741.29,61933.146728515625,57549.431396484375,1000630.7080999999,9.99,1613217.5081,NoTrade
2021-10-28 20:00:00,60741.57,1086.6039,59732.01,61905.219482421875,57558.803955078125,1000630.7080999999,9.99,1607438.9923999999,NoTrade
2021-10-28 22:00:00,60593.95,1101.8048,59763.03,61966.640869140625,57559.421630859375,1000630.7080999999,9.99,1605964.2686,NoTrade
2021-10-29 00:00:00,61411.75,1140.7473,59886.324,62167.81884765625,57604.82958984375,1000630.7080999999,9.99,1614134.0906,NoTrade
2021-10-29 02:00:00,61649.63,1161.6218,60039.293,62362.53662109375,57716.04931640625,1000630.7080999999,9.99,1616510.5118,NoTrade
2021-10-29 04:00:00,60995.7,1155.8275,60136.93,62448.584716796875,57825.274658203125,1000630.7080999999,9.99,1609977.7511,NoTrade
2021-10-29 06:00:00,60563.92,1120.5889,60222.324,62463.501953125,57981.146484375,1000630.7080999999,9.99,1605664.2689,NoTrade
2021-10-29 08:00:00,60857.98,1087.1881,60319.137,62493.512939453125,58144.760498046875,1000630.7080999999,9.99,1608601.9283,NoTrade
2021-10-29 10:00:00,60942.94,1057.6533,60411.28,62526.587890625,58295.974609375,1000630.7080999999,9.99,1609450.6787,NoTrade
2021-10-29 12:00:00,61291.0,1004.96063,60536.426,62546.34704589844,58526.50451660156,1000630.7080999999,9.99,1612927.7980999998,NoTrade
2021-10-29 14:00:00,62297.12,952.7288,60729.35,62634.80920410156,58823.89392089844,1000630.7080999999,9.99,1622978.9369,NoTrade
2021-10-29 16:00:00,62394.76,927.1364,60901.28,62755.55407714844,59047.00842285156,1000630.7080999999,9.99,1623954.3605,NoTrade
2021-10-29 18:00:00,62548.58,868.9519,61085.227,62823.13037109375,59347.32275390625,1000630.7080999999,9.99,1625491.0222999998,NoTrade
2021-10-29 20:00:00,62355.72,780.51587,61248.71,62809.74267578125,59687.67919921875,1000630.7080999999,9.99,1623564.3509,NoTrade
2021-10-29 22:00:00,62249.85,621.3523,61409.957,62652.66162109375,60167.25244140625,1000630.7080999999,9.99,1622506.7096,NoTrade
2021-10-30 00:00:00,62006.14,629.08185,61456.93,62715.09338378906,60198.76599121094,1000630.7080999999,9.99,1620072.0466999998,NoTrade
2021-10-30 02:00:00,61666.04,620.7145,61491.332,62732.760986328125,60249.903076171875,1000630.7080999999,9.99,1616674.4477,NoTrade
2021-10-30 04:00:00,61550.32,620.26605,61488.273,62728.80554199219,60247.74133300781,1000630.7080999999,9.99,1615518.4049,NoTrade
2021-10-30 06:00:00,61592.64,616.2845,61509.344,62741.91271972656,60276.77478027344,1000630.7080999999,9.99,1615941.1817,NoTrade
2021-10-30 08:00:00,61425.03,611.37805,61522.73,62745.486572265625,60299.974365234375,1000630.7080999999,9.99,1614266.7577999998,NoTrade
2021-10-30 10:00:00,61607.71,609.8214,61537.117,62756.760009765625,60317.474365234375,1000630.7080999999,9.99,1616091.731,NoTrade
2021-10-30 12:00:00,61580.01,581.8693,61579.043,62742.78161621094,60415.30432128906,1000014.9079999999,10.0,1615815.008,CloseSELL
2021-10-30 14:00:00,61398.5,538.5752,61619.27,62696.419921875,60542.119140625,1000014.9079999999,10.0,1613999.9079999998,NoTrade
2021-10-30 16:00:00,61424.16,538.34283,61619.887,62696.57238769531,60543.20104980469,1000014.9079999999,10.0,1614256.508,NoTrade
2021-10-30 18:00:00,61758.25,539.1628,61625.32,62703.64587402344,60546.99475097656,1000014.9079999999,10.0,1617597.4079999998,NoTrade
2021-10-30 20:00:00,61468.68,521.09784,61648.97,62691.16442871094,60606.77307128906,1000014.9079999999,10.0,1614701.708,NoTrade
2021-10-30 22:00:00,61885.35,459.46182,61715.04,62633.96270751953,60796.11541748047,1000014.9079999999,10.0,1618868.4079999998,NoTrade
2021-10-31 00:00:00,62194.96,425.94022,61781.887,62633.767150878906,60930.006286621094,1000014.9079999999,10.0,1621964.508,NoTrade
2021-10-31 02:00:00,61729.89,380.5528,61821.24,62582.34387207031,61060.13269042969,1000014.9079999999,10.0,1617313.808,NoTrade
2021-10-31 04:00:00,61300.0,379.93036,61821.688,62581.54821777344,61061.82678222656,1000014.9079999999,10.0,1613014.9079999998,NoTrade
2021-10-31 06:00:00,61384.81,374.84323,61776.07,62525.756774902344,61026.383850097656,1000014.9079999999,10.0,1613863.008,NoTrade
2021-10-31 08:00:00,60688.72,416.1835,61690.77,62523.13653564453,60858.40252685547,999408.0207999999,10.01,1606902.108,OpenBUY
2021-10-31 10:00:00,60494.04,444.37823,61588.04,62476.79553222656,60699.28259277344,999408.0207999999,10.01,1604953.3612,NoTrade
2021-10-31 12:00:00,60395.98,479.01416,61490.055,62448.0830078125,60532.0263671875,999408.0207999999,10.01,1603971.7806,NoTrade
2021-10-31 14:00:00,60505.08,491.41458,61402.82,62385.649475097656,60419.991149902344,999408.0207999999,10.01,1605063.8716,NoTrade
2021-10-31 16:00:00,60660.47,496.30142,61335.54,62328.14190673828,60342.93621826172,999408.0207999999,10.01,1606619.3254999998,NoTrade
2021-10-31 18:00:00,60723.9,507.28598,61288.43,62303.00164794922,60273.85772705078,999408.0207999999,10.01,1607254.2598,NoTrade
2021-10-31 20:00:00,61487.7,505.8511,61285.293,62296.995178222656,60273.590759277344,999408.0207999999,10.01,1614899.8978,NoTrade
2021-10-31 22:00:00,61340.58,501.15488,61272.695,62275.00506591797,60270.38555908203,999408.0207999999,10.01,1613427.2266,NoTrade
2021-11-01 00:00:00,61323.45,500.09885,61267.617,62267.814880371094,60267.419494628906,1000021.2553,10.0,1613255.7552999998,CloseBUY
2021-11-01 02:00:00,59957.05,568.6671,61185.082,62322.416259765625,60047.747802734375,999421.6847999999,10.01,1599591.7552999998,OpenBUY
2021-11-01 04:00:00,60630.0,573.3524,61137.574,62284.279052734375,59990.869384765625,999421.6847999999,10.01,1606327.9847999997,NoTrade
2021-11-01 06:00:00,62200.91,616.6466,61177.695,62410.988525390625,59944.402099609375,999421.6847999999,10.01,1622052.7939,NoTrade
2021-11-01 08:00:00,61991.11,639.91736,61206.05,62485.885498046875,59926.216064453125,999421.6847999999,10.01,1619952.6959,NoTrade
2021-11-01 10:00:00,61845.34,643.9438,61210.406,62498.29382324219,59922.51867675781,999421.6847999999,10.01,1618493.5381999998,NoTrade
2021-11-01 12:00:00,61982.6,663.6886,61236.1,62563.478759765625,59908.724365234375,999421.6847999999,10.01,1619867.5107999998,NoTrade
2021-11-01 14:00:00,61582.25,652.04865,61220.945,62525.04260253906,59916.84802246094,999421.6847999999,10.01,1615860.0073,NoTrade
2021-11-01 16:00:00,60795.08,617.981,61150.95,62386.91125488281,59914.98718261719,999421.6847999999,10.01,1607980.4356,NoTrade
2021-11-01 18:00:00,61472.03,608.38336,61138.055,62354.82141113281,59921.28796386719,999421.6847999999,10.01,1614756.7051,NoTrade
2021-11-01 20:00:00,60771.02,612.2542,61111.605,62336.11389160156,59887.09704589844,999421.6847999999,10.01,1607739.5949999997,NoTrade
2021-11-01 22:00:00,60939.91,610.0019,61089.355,62309.35925292969,59869.35168457031,999421.6847999999,10.01,1609430.1839,NoTrade
2021-11-02 00:00:00,61370.74,605.69995,61123.457,62334.85693359375,59912.05712890625,999421.6847999999,10.01,1613742.7922,NoTrade
2021-11-02 02:00:00,61122.62,588.2823,61154.887,62331.45129394531,59978.32214355469,1000032.911,10.0,1611259.111,CloseBUY
2021-11-02 04:00:00,61803.08,577.3529,61225.242,62379.947998046875,60070.536376953125,1000032.911,10.0,1618063.7110000001,NoTrade
2021-11-02 06:00:00,61556.32,556.886,61277.812,62391.58447265625,60164.04052734375,1000032.911,10.0,1615596.111,NoTrade
2021-11-02 08:00:00,63099.1,664.87213,61399.742,62729.48645019531,60069.99792480469,1000663.902,9.99,1631023.9109999998,OopenSELL
2021-11-02 10:00:00,62963.01,727.2371,61511.695,62966.16955566406,60057.22106933594,1000663.902,9.99,1629664.3719000001,NoTrade
2021-11-02 12:00:00,63436.32,839.3816,61609.125,63287.88818359375,59930.36181640625,1000663.902,9.99,1634392.7388,NoTrade
2021-11-02 14:00:00,64068.68,992.3807,61745.53,63730.29260253906,59760.76989746094,1000663.902,9.99,1640710.0152,NoTrade
2021-11-02 16:00:00,63500.07,1057.3495,61854.363,63969.062255859375,59739.664306640625,1000663.902,9.99,1635029.6013,NoTrade
2021-11-02 18:00:00,63630.01,1030.4943,62038.01,64099.000244140625,59977.023193359375,1000663.902,9.99,1636327.7019,NoTrade
2021-11-02 20:00:00,63051.78,999.75885,62159.1,64158.61926269531,60159.58386230469,1000663.902,9.99,1630551.1842,NoTrade
2021-11-02 22:00:00,63257.7,1028.0975,62211.945,64268.140380859375,60155.750244140625,1000663.902,9.99,1632608.325,NoTrade
2021-11-03 00:00:00,63179.57,1047.7742,62271.367,64366.91552734375,60175.81884765625,1000663.902,9.99,1631827.8063,NoTrade
2021-11-03 02:00:00,63258.85,1064.1981,62342.043,64470.439208984375,60213.646728515625,1000663.902,9.99,1632619.8135000002,NoTrade
2021-11-03 04:00:00,63086.03,1072.7024,62397.21,64542.61572265625,60251.80615234375,1000663.902,9.99,1630893.3417,NoTrade
2021-11-03 06:00:00,63439.03,1078.4865,62490.05,64647.023681640625,60333.077880859375,1000663.902,9.99,1634419.8117,NoTrade
2021-11-03 08:00:00,63333.37,1019.2838,62616.96,64655.528564453125,60578.393310546875,1000663.902,9.99,1633364.2683,NoTrade
2021-11-03 10:00:00,63166.51,990.61505,62701.68,64682.90979003906,60720.44958496094,1000663.902,9.99,1631697.3369,NoTrade
2021-11-03 12:00:00,61866.49,909.29755,62756.46,64575.05603027344,60937.86584472656,1000663.902,9.99,1618710.1371,NoTrade
2021-11-03 14:00:00,62226.05,819.61005,62820.76,64459.98181152344,61181.54162597656,1000663.902,9.99,1622302.1415,NoTrade
2021-11-03 16:00:00,62516.34,753.64734,62878.05,64385.345458984375,61370.756103515625,1000663.902,9.99,1625202.1386,NoTrade
2021-11-03 18:00:00,62830.46,637.7536,62963.438,64238.94470214844,61687.93029785156,1000663.902,9.99,1628340.1974,NoTrade
2021-11-03 20:00:00,63157.61,580.26373,63031.168,64191.69543457031,61870.64050292969,1000663.902,9.99,1631608.4259000001,NoTrade
2021-11-03 22:00:00,62928.12,473.0475,63099.76,64045.856689453125,62153.666748046875,1000663.902,9.99,1629315.8207999999,NoTrade
2021-11-04 00:00:00,62365.09,499.4133,63063.055,64061.881286621094,62064.228088378906,1000663.902,9.99,1623691.1511,NoTrade
2021-11-04 02:00:00,62460.0,516.2019,63037.906,64070.31005859375,62005.50244140625,1000663.902,9.99,1624639.3020000001,NoTrade
2021-11-04 04:00:00,62422.69,524.2933,62987.227,64035.81311035156,61938.64001464844,1000663.902,9.99,1624266.5751,NoTrade
2021-11-04 06:00:00,61906.08,512.9889,62879.1,63905.079345703125,61853.123779296875,1000663.902,9.99,1619105.6412,NoTrade
2021-11-04 08:00:00,61836.66,539.71564,62795.926,63875.35705566406,61716.49450683594,1000663.902,9.99,1618412.1354,NoTrade
2021-11-04 10:00:00,61500.26,573.6767,62689.438,63836.79089355469,61542.08410644531,1000663.902,9.99,1615051.4994,NoTrade
2021-11-04 12:00:00,62152.26,578.74445,62644.457,63801.94592285156,61486.96813964844,1000663.902,9.99,1621564.9794,NoTrade
2021-11-04 14:00:00,61086.93,652.42334,62535.914,63840.7607421875,61231.0673828125,1000663.902,9.99,1610922.3327000001,NoTrade
2021-11-04 16:00:00,60915.58,723.4662,62422.72,63869.651123046875,60975.786376953125,1000663.902,9.99,1609210.5462,NoTrade
2021-11-04 18:00:00,61280.0,737.5286,62323.773,63798.83068847656,60848.71618652344,1000663.902,9.99,1612851.102,NoTrade
2021-11-04 20:00:00,61384.45,742.8159,62238.7,63724.3310546875,60753.0673828125,1000663.902,9.99,1613894.5575,NoTrade
2021-11-04 22:00:00,61443.35,708.1015,62138.918,63555.12097167969,60722.71496582031,1000663.902,9.99,1614482.9685,NoTrade
2021-11-05 00:00:00,61820.0,655.30994,62063.25,63373.869873046875,60752.630126953125,1000663.902,9.99,1618245.702,NoTrade
2021-11-05 02:00:00,62240.21,606.62354,62016.938,63230.1845703125,60803.6904296875,1000663.902,9.99,1622443.5999,NoTrade
2021-11-05 04:00:00,62216.71,607.0827,62034.45,63248.61462402344,60820.28381347656,1000663.902,9.99,1622208.8349000001,NoTrade
2021-11-05 06:00:00,62164.44,606.25836,62031.367,63243.88391113281,60818.85046386719,1000663.902,9.99,1621686.6576,NoTrade
2021-11-05 08:00:00,61742.88,598.71075,61992.695,63190.11682128906,60795.27380371094,1000663.902,9.99,1617475.2732,NoTrade
