,current_price,std_dev,average,upper,lower,BUSD,BTC,total_balance,action
2021-10-23 04:55:00,61150.0,155.96782,61248.848,61560.783294677734,60936.912017822266,999999.9079999999,10.0,1611499.9079999998,NoTrade
2021-10-23 05:00:00,60942.14,167.25645,61194.18,61528.69259643555,60859.66677856445,999999.9079999999,10.0,1609421.308,NoTrade
2021-10-23 05:05:00,60983.15,136.54938,61135.953,61409.05187988281,60862.85437011719,999999.9079999999,10.0,1609831.4079999998,NoTrade
2021-10-23 05:10:00,61024.6,100.3999,61093.508,61294.3076171875,60892.7080078125,999999.9079999999,10.0,1610245.9079999998,NoTrade
2021-10-23 05:15:00,61074.64,75.72032,61070.68,61222.12033081055,60919.23904418945,999999.9079999999,10.0,1610746.308,NoTrade
2021-10-23 05:20:00,61103.79,73.040115,61066.867,61212.94741821289,60920.78695678711,999999.9079999999,10.0,1611037.808,NoTrade
2021-10-23 05:25:00,60972.85,78.42548,61060.08,61216.92909240723,60903.22715759277,999999.9079999999,10.0,1609728.4079999998,NoTrade
2021-10-23 05:30:00,60974.79,80.145195,61044.805,61205.09507751465,60884.51429748535,999999.9079999999,10.0,1609747.808,NoTrade
2021-10-23 05:35:00,61037.07,65.098114,61029.223,61159.418884277344,60899.026428222656,999999.9079999999,10.0,1610370.608,NoTrade
2021-10-23 05:40:00,61051.61,50.529243,61018.293,61119.35145568848,60917.23448181152,999999.9079999999,10.0,1610516.008,NoTrade
2021-10-23 05:45:00,61003.65,43.427734,61025.125,61111.98046875,60938.26953125,999999.9079999999,10.0,1610036.4079999998,NoTrade
2021-10-23 05:50:00,60937.95,50.09384,61020.105,61120.29315185547,60919.91778564453,999999.9079999999,10.0,1609379.4079999998,NoTrade
2021-10-23 05:55:00,60981.55,51.472595,61015.32,61118.26550292969,60912.37512207031,999999.9079999999,10.0,1609815.4079999998,NoTrade
2021-10-23 06:00:00,60947.73,50.667988,61001.223,61102.55863189697,60899.88668060303,999999.9079999999,10.0,1609477.208,NoTrade
2021-10-23 06:05:00,60850.43,55.966904,60973.07,61085.00411987305,60861.13650512695,999391.4036999999,10.01,1608504.2079999999,OpenBUY
2021-10-23 06:10:00,60853.94,67.33921,60959.86,61094.53779602051,60825.18095397949,999391.4036999999,10.01,1608539.3431,NoTrade
2021-10-23 06:15:00,60895.89,69.911285,60951.09,61090.91241455078,60811.26727294922,1000000.3625999999,10.0,1608959.2626,CloseBUY
2021-10-23 06:20:00,60923.54,63.177742,60938.48,61064.83595275879,60812.12498474121,1000000.3625999999,10.0,1609235.7626,NoTrade
2021-10-23 06:25:00,60941.41,49.196995,60926.234,61024.62836456299,60827.84038543701,1000000.3625999999,10.0,1609414.4626,NoTrade
2021-10-23 06:30:00,60892.96,41.54716,60913.93,60997.02400970459,60830.83536529541,1000000.3625999999,10.0,1608929.9625999997,NoTrade
2021-10-23 06:35:00,60890.49,41.174625,60908.66,60991.00940704346,60826.31090545654,1000000.3625999999,10.0,1608905.2626,NoTrade
2021-10-23 06:40:00,61047.01,56.381767,60915.93,61028.6932220459,60803.1661529541,1000610.8326999999,9.99,1610470.4626,OopenSELL
2021-10-23 06:45:00,60937.85,55.84567,60914.84,61026.53118133545,60803.14850616455,1000001.4541999999,10.0,1609379.9542,CloseSELL
2021-10-23 06:50:00,60991.97,55.421646,60930.562,61041.40579223633,60819.71920776367,1000001.4541999999,10.0,1609921.1541999998,NoTrade
2021-10-23 06:55:00,61032.69,56.424362,60950.42,61063.270599365234,60837.573150634766,1000001.4541999999,10.0,1610328.3542,NoTrade
2021-10-23 07:00:00,60968.93,53.15518,60958.543,61064.85333251953,60852.23260498047,1000001.4541999999,10.0,1609690.7541999999,NoTrade
2021-10-23 07:05:00,61023.63,55.103783,60969.66,61079.86772155762,60859.45259094238,1000001.4541999999,10.0,1610237.7541999999,NoTrade
2021-10-23 07:10:00,61002.1,54.9474,60976.402,61086.29714202881,60866.50754547119,1000001.4541999999,10.0,1610022.4542,NoTrade
2021-10-23 07:15:00,60864.7,60.184345,60973.266,61093.63431549072,60852.89693450928,1000001.4541999999,10.0,1608648.4542,NoTrade
2021-10-23 07:20:00,60800.2,78.02643,60963.23,61119.28332519531,60807.17761230469,999393.4521999999,10.01,1608003.4542,OpenBUY
2021-10-23 07:25:00,60831.27,81.660706,60939.258,61102.57922363281,60775.93640136719,999393.4521999999,10.01,1608314.4649,NoTrade
2021-10-23 07:30:00,60844.7,86.91749,60928.91,61102.74513244629,60755.07518005371,999393.4521999999,10.01,1608448.8991999999,NoTrade
2021-10-23 07:35:00,60761.11,97.89483,60903.266,61099.05528259277,60707.47596740723,999393.4521999999,10.01,1607612.1633,NoTrade
2021-10-23 07:40:00,60824.24,88.76554,60880.098,61057.62873840332,60702.56657409668,1000001.6945999999,10.0,1608244.0946,CloseBUY
2021-10-23 07:45:00,60867.43,83.02506,60868.82,61034.87043762207,60702.77018737793,1000001.6945999999,10.0,1608675.9945999999,NoTrade
2021-10-23 07:50:00,60896.69,64.16904,60854.715,60983.05291748047,60726.37677001953,1000001.6945999999,10.0,1608968.5946,NoTrade
2021-10-23 07:55:00,60880.0,39.887413,60841.152,60920.927169799805,60761.377517700195,1000001.6945999999,10.0,1608801.6946,NoTrade
2021-10-23 08:00:00,60965.21,55.810596,60852.312,60963.93369293213,60740.69130706787,1000611.3466999999,9.99,1609653.7946,OopenSELL
2021-10-23 08:05:00,60962.79,61.989372,60870.383,60994.361557006836,60746.404067993164,1000611.3466999999,9.99,1609629.6187999998,NoTrade
2021-10-23 08:10:00,61018.69,75.38572,60891.207,61041.97846984863,60740.43559265137,1000611.3466999999,9.99,1610188.0598,NoTrade
2021-10-23 08:15:00,61132.12,104.26722,60923.14,61131.675064086914,60714.606185913086,1000611.3466999999,9.99,1611321.2255,NoTrade
2021-10-23 08:20:00,61058.63,94.34657,60956.203,61144.89627075195,60767.50997924805,1000611.3466999999,9.99,1610587.0603999998,NoTrade
2021-10-23 08:25:00,61046.47,85.21777,60980.89,61151.326171875,60810.455078125,1000611.3466999999,9.99,1610465.582,NoTrade
2021-10-23 08:30:00,60973.57,75.48855,60992.688,61143.66459655762,60841.71040344238,1000001.6109999999,10.0,1609737.3109999998,CloseSELL
2021-10-23 08:35:00,60936.01,70.79857,60997.055,61138.65182495117,60855.45755004883,1000001.6109999999,10.0,1609361.711,NoTrade
2021-10-23 08:40:00,60944.96,61.15101,61004.27,61126.571548461914,60881.967514038086,1000001.6109999999,10.0,1609451.211,NoTrade
2021-10-23 08:45:00,61005.05,59.585094,61008.703,61127.87331390381,60889.53293609619,1000001.6109999999,10.0,1610052.111,NoTrade
2021-10-23 08:50:00,61049.68,58.39161,61018.355,61135.13868713379,60901.57225036621,1000001.6109999999,10.0,1610498.4109999998,NoTrade
2021-10-23 08:55:00,61064.9,60.199005,61023.484,61143.882385253906,60903.086364746094,1000001.6109999999,10.0,1610650.611,NoTrade
2021-10-23 09:00:00,60908.94,56.174957,60998.688,61111.03741455078,60886.33758544922,1000001.6109999999,10.0,1609091.011,NoTrade
2021-10-23 09:05:00,60812.35,76.58754,60971.33,61124.5032043457,60818.1530456543,999393.4874999999,10.01,1608125.111,OpenBUY
2021-10-23 09:10:00,60793.23,89.27915,60943.188,61121.74580383301,60764.62919616699,999393.4874999999,10.01,1607933.7198,NoTrade
2021-10-23 09:15:00,60571.33,145.72281,60898.492,61189.93780517578,60607.04656982422,999393.4874999999,10.01,1605712.5008,NoTrade
2021-10-23 09:20:00,60480.01,194.85973,60847.83,61237.5475769043,60458.1086730957,999393.4874999999,10.01,1604798.3876,NoTrade
2021-10-23 09:25:00,60507.65,217.75906,60799.234,61234.752502441406,60363.716247558594,999393.4874999999,10.01,1605075.0639999998,NoTrade
2021-10-23 09:30:00,60470.85,226.21083,60739.883,61192.30447387695,60287.46115112305,999393.4874999999,10.01,1604706.696,NoTrade
2021-10-23 09:35:00,60498.09,207.95982,60678.59,61094.5094909668,60262.6701965332,999393.4874999999,10.01,1604979.3684,NoTrade
2021-10-23 09:40:00,60574.76,157.79155,60624.133,60939.715911865234,60308.549713134766,999999.2350999999,10.0,1605746.8350999998,CloseBUY
2021-10-23 09:45:00,60553.7,121.97822,60584.66,60828.61659240723,60340.70372009277,999999.2350999999,10.0,1605536.2351,NoTrade
2021-10-23 09:50:00,60668.12,98.16094,60568.64,60764.96250915527,60372.31874084473,999999.2350999999,10.0,1606680.4351,NoTrade
2021-10-23 09:55:00,60649.76,67.14197,60552.695,60686.979248046875,60418.411376953125,999999.2350999999,10.0,1606496.8350999998,NoTrade
2021-10-23 10:00:00,60762.83,94.46084,60573.973,60762.89433288574,60385.05097961426,999999.2350999999,10.0,1607627.5351,NoTrade
2021-10-23 10:05:00,60719.89,97.96511,60600.625,60796.55522155762,60404.69477844238,999999.2350999999,10.0,1607198.1351,NoTrade
2021-10-23 10:10:00,60658.01,93.3988,60617.332,60804.129638671875,60430.534423828125,999999.2350999999,10.0,1606579.3350999998,NoTrade
2021-10-23 10:15:00,60593.6,78.84,60630.98,60788.66046142578,60473.30047607422,999999.2350999999,10.0,1605935.2351,NoTrade
2021-10-23 10:20:00,60562.01,68.78736,60638.08,60775.65284729004,60500.50340270996,999999.2350999999,10.0,1605619.3350999998,NoTrade
2021-10-23 10:25:00,60520.35,76.08968,60632.035,60784.21452331543,60479.85578918457,999999.2350999999,10.0,1605202.7351,NoTrade
2021-10-23 10:30:00,60546.51,76.9406,60631.23,60785.11166381836,60477.34927368164,999999.2350999999,10.0,1605464.3350999998,NoTrade
2021-10-23 10:35:00,60456.11,92.85088,60607.67,60793.37364196777,60421.97010803223,999999.2350999999,10.0,1604560.3350999998,NoTrade
2021-10-23 10:40:00,60358.95,119.391106,60575.36,60814.14158630371,60336.57716369629,999999.2350999999,10.0,1603588.7351,NoTrade
2021-10-23 10:45:00,60378.73,113.24352,60532.688,60759.174545288086,60306.200454711914,999999.2350999999,10.0,1603786.5351,NoTrade
2021-10-23 10:50:00,60180.13,138.36171,60472.715,60749.43826293945,60195.99142456055,999397.4337999999,10.01,1601800.5351,OpenBUY
2021-10-23 10:55:00,60121.03,159.72203,60413.043,60732.4870300293,60093.5989074707,999397.4337999999,10.01,1601208.9441,NoTrade
2021-10-23 11:00:00,60310.02,148.57831,60381.535,60678.69177246094,60084.37854003906,999397.4337999999,10.01,1603100.7339999997,NoTrade
2021-10-23 11:05:00,60615.73,156.57242,60387.508,60700.65264892578,60074.36297607422,999397.4337999999,10.01,1606160.8911,NoTrade
2021-10-23 11:10:00,60814.19,204.24731,60420.16,60828.65478515625,60011.66552734375,999397.4337999999,10.01,1608147.4756999998,NoTrade
2021-10-23 11:15:00,60969.41,266.9365,60467.145,61001.017517089844,59933.271545410156,999397.4337999999,10.01,1609701.2278999998,NoTrade
2021-10-23 11:20:00,61267.78,366.5139,60557.332,61290.359802246094,59824.304260253906,999397.4337999999,10.01,1612687.9115999998,NoTrade
2021-10-23 11:25:00,61222.96,412.27753,60653.33,61477.88317871094,59828.77307128906,999397.4337999999,10.01,1612239.2633999998,NoTrade
2021-10-23 11:30:00,61462.79,468.92245,60773.785,61711.63006591797,59835.94024658203,999397.4337999999,10.01,1614639.9616999999,NoTrade
2021-10-23 11:35:00,61398.99,453.67432,60909.207,61816.5556640625,60001.8583984375,999397.4337999999,10.01,1614001.3236999998,NoTrade
2021-10-23 11:40:00,61641.45,409.67133,61078.145,61897.48718261719,60258.80187988281,999397.4337999999,10.01,1616428.3482999997,NoTrade
2021-10-23 11:45:00,61649.98,341.2315,61227.035,61909.49816894531,60544.57214355469,999397.4337999999,10.01,1616513.7336,NoTrade
2021-10-23 11:50:00,61467.68,269.0574,61321.695,61859.810119628906,60783.580505371094,999397.4337999999,10.01,1614688.9105999998,NoTrade
2021-10-23 11:55:00,61540.0,206.31558,61402.332,61814.96319580078,60989.70086669922,999397.4337999999,10.01,1615412.8338,NoTrade
2021-10-23 12:00:00,61503.02,139.11147,61461.625,61739.8479309082,61183.4020690918,1000012.4639999999,10.0,1615042.6639999999,CloseBUY
2021-10-23 12:05:00,61430.0,122.3238,61479.652,61724.2999420166,61235.0047454834,1000012.4639999999,10.0,1614312.464,NoTrade
2021-10-23 12:10:00,61333.33,99.35065,61491.918,61690.61926269531,61293.21667480469,1000012.4639999999,10.0,1613345.764,NoTrade
2021-10-23 12:15:00,61476.88,98.98971,61493.48,61691.459884643555,61295.501052856445,1000012.4639999999,10.0,1614781.264,NoTrade
2021-10-23 12:20:00,61547.6,94.1258,61509.992,61698.24378967285,61321.74058532715,1000012.4639999999,10.0,1615488.464,NoTrade
2021-10-23 12:25:00,61583.35,86.57861,61503.543,61676.7001953125,61330.3857421875,1000012.4639999999,10.0,1615845.964,NoTrade
2021-10-23 12:30:00,61679.06,92.33446,61506.766,61691.43453979492,61322.09671020508,1000012.4639999999,10.0,1616803.0639999998,NoTrade
2021-10-23 12:35:00,61717.23,111.84194,61534.5,61758.18388366699,61310.81611633301,1000012.4639999999,10.0,1617184.764,NoTrade
2021-10-23 12:40:00,61692.54,122.44698,61551.445,61796.339279174805,61306.551345825195,1000012.4639999999,10.0,1616937.864,NoTrade
2021-10-23 12:45:00,61602.42,122.06331,61562.492,61806.61880493164,61318.36557006836,1000012.4639999999,10.0,1616036.6639999999,NoTrade
2021-10-23 12:50:00,61553.74,112.99794,61576.234,61802.23025512695,61350.23849487305,1000012.4639999999,10.0,1615549.864,NoTrade
2021-10-23 12:55:00,61534.92,76.81346,61598.64,61752.26754760742,61445.01370239258,1000012.4639999999,10.0,1615361.6639999999,NoTrade
2021-10-23 13:00:00,61560.0,65.830345,61607.875,61739.53569030762,61476.21430969238,1000012.4639999999,10.0,1615612.464,NoTrade
2021-10-23 13:05:00,61545.36,66.061806,61607.625,61739.748611450195,61475.501388549805,1000012.4639999999,10.0,1615466.0639999998,NoTrade
2021-10-23 13:10:00,61431.96,86.28082,61590.797,61763.35852050781,61418.23522949219,1000012.4639999999,10.0,1614332.0639999998,NoTrade
2021-10-23 13:15:00,61488.6,85.3914,61569.645,61740.427337646484,61398.861724853516,1000012.4639999999,10.0,1614898.464,NoTrade
2021-10-23 13:20:00,61461.83,73.19579,61541.266,61687.65721130371,61394.87403869629,1000012.4639999999,10.0,1614630.764,NoTrade
2021-10-23 13:25:00,61387.47,65.52883,61507.36,61638.41703796387,61376.30171203613,1000012.4639999999,10.0,1613887.1639999999,NoTrade
2021-10-23 13:30:00,61423.19,60.669388,61487.453,61608.791900634766,61366.114349365234,1000012.4639999999,10.0,1614244.364,NoTrade
2021-10-23 13:35:00,61418.0,59.169758,61472.375,61590.714515686035,61354.035484313965,1000012.4639999999,10.0,1614192.464,NoTrade
2021-10-23 13:40:00,61279.06,80.06402,61443.938,61604.06553649902,61283.80946350098,999399.6734,10.01,1612803.0639999998,OpenBUY
2021-10-23 13:45:00,61235.41,91.89433,61407.875,61591.663665771484,61224.086334228516,999399.6734,10.01,1612366.1275,NoTrade
2021-10-23 13:50:00,61259.6,88.19887,61376.125,61552.5227355957,61199.7272644043,999399.6734,10.01,1612608.2694,NoTrade
2021-10-23 13:55:00,61329.42,86.86295,61364.734,61538.46028137207,61191.00846862793,1000012.9676,10.0,1613307.1675999998,CloseBUY
2021-10-23 14:00:00,61381.15,75.681595,61352.793,61504.156158447266,61201.429779052734,1000012.9676,10.0,1613824.4676,NoTrade
2021-10-23 14:05:00,61299.14,66.330956,61334.715,61467.37675476074,61202.05293273926,1000012.9676,10.0,1613004.3676,NoTrade
2021-10-23 14:10:00,61238.3,69.63298,61318.14,61457.40658569336,61178.87466430664,1000012.9676,10.0,1612395.9676,NoTrade
2021-10-23 14:15:00,61133.34,79.87494,61285.93,61445.67956542969,61126.17980957031,1000012.9676,10.0,1611346.3676,NoTrade
2021-10-23 14:20:00,61121.05,79.83907,61252.945,61412.623458862305,61093.267166137695,1000012.9676,10.0,1611223.4676,NoTrade
2021-10-23 14:25:00,61163.44,83.80625,61240.098,61407.71015930176,61072.48515319824,1000012.9676,10.0,1611647.3676,NoTrade
2021-10-23 14:30:00,61094.86,95.50328,61224.48,61415.4870300293,61033.4739074707,1000012.9676,10.0,1610961.5676,NoTrade
2021-10-23 14:35:00,61170.14,95.98471,61214.535,61406.50457763672,61022.56573486328,1000012.9676,10.0,1611714.3676,NoTrade
2021-10-23 14:40:00,61200.22,86.96713,61200.18,61374.11395263672,61026.24542236328,1000012.9676,10.0,1612015.1675999998,NoTrade
2021-10-23 14:45:00,61255.3,63.76964,61186.203,61313.74240875244,61058.66384124756,1000012.9676,10.0,1612565.9676,NoTrade
2021-10-23 14:50:00,61130.46,51.411922,61167.453,61270.27696990967,61064.62928009033,1000012.9676,10.0,1611317.5676,NoTrade
2021-10-23 14:55:00,61027.75,60.884365,61144.062,61265.831230163574,61022.293769836426,1000012.9676,10.0,1610290.4676,NoTrade
2021-10-23 15:00:00,61098.14,62.55516,61140.152,61265.26266479492,61015.04202270508,1000012.9676,10.0,1610994.3676,NoTrade
2021-10-23 15:05:00,61145.74,62.197704,61142.895,61267.28993988037,61018.49912261963,1000012.9676,10.0,1611470.3676,NoTrade
2021-10-23 15:10:00,61086.5,64.04632,61134.348,61262.4402923584,61006.2550201416,1000012.9676,10.0,1610877.9676,NoTrade
2021-10-23 15:15:00,61136.91,62.51074,61139.02,61264.041007995605,61013.998054504395,1000012.9676,10.0,1611382.0676000002,NoTrade
2021-10-23 15:20:00,61356.63,92.909805,61159.734,61345.5539855957,60973.9147644043,1000626.5338999999,9.99,1613579.2676,OopenSELL
2021-10-23 15:25:00,61440.3,128.3927,61186.418,61443.203369140625,60929.632568359375,1000626.5338999999,9.99,1614415.1309,NoTrade
2021-10-23 15:30:00,61388.7,142.42296,61201.234,61486.08029174805,60916.38845825195,1000626.5338999999,9.99,1613899.6469,NoTrade
2021-10-23 15:35:00,61320.84,144.4635,61222.39,61511.317626953125,60933.463623046875,1000626.5338999999,9.99,1613221.7255,NoTrade
2021-10-23 15:40:00,60950.0,157.57439,61213.75,61528.89877319336,60898.60122680664,1000626.5338999999,9.99,1609517.0339,NoTrade
2021-10-23 15:45:00,61490.58,173.08408,61257.355,61603.52362060547,60911.18731689453,1000626.5338999999,9.99,1614917.4281,NoTrade
2021-10-23 15:50:00,61374.95,171.64417,61282.83,61626.116455078125,60939.539794921875,1000626.5338999999,9.99,1613762.2843999998,NoTrade
2021-10-23 15:55:00,61439.85,162.4116,61322.082,61646.90524291992,60997.25881958008,1000626.5338999999,9.99,1614410.6354,NoTrade
2021-10-23 16:00:00,61420.0,150.47754,61353.543,61654.498046875,61052.587890625,1000626.5338999999,9.99,1614212.3339,NoTrade
2021-10-23 16:05:00,61375.01,150.63031,61355.582,61656.84265136719,61054.32141113281,1000012.7838,10.0,1613762.8838,CloseSELL
2021-10-23 16:10:00,61428.6,149.94249,61354.285,61654.17013549805,61054.40017700195,1000012.7838,10.0,1614298.7837999999,NoTrade
2021-10-23 16:15:00,61461.89,153.53056,61362.418,61669.479095458984,61055.356842041016,1000012.7838,10.0,1614631.6838,NoTrade
2021-10-23 16:20:00,61332.4,153.22546,61363.695,61670.146240234375,61057.244384765625,1000012.7838,10.0,1613336.7837999999,NoTrade
2021-10-23 16:25:00,61265.82,65.53537,61398.793,61529.863708496094,61267.722229003906,999400.1256,10.01,1612670.9838,OpenBUY
2021-10-23 16:30:00,61170.29,88.846085,61363.203,61540.89529418945,61185.51095581055,999400.1256,10.01,1611714.7285,NoTrade
2021-10-23 16:35:00,61115.56,117.73588,61334.383,61569.854568481445,61098.911056518555,999400.1256,10.01,1611166.8812,NoTrade
2021-10-23 16:40:00,61075.72,135.7304,61293.918,61565.37875366211,61022.45718383789,999400.1256,10.01,1610768.0828,NoTrade
2021-10-23 16:45:00,61120.08,137.49153,61260.598,61535.58071899414,60985.61459350586,999400.1256,10.01,1611212.1264,NoTrade
2021-10-23 16:50:00,60980.53,155.70284,61216.766,61528.171295166016,60905.359954833984,999400.1256,10.01,1609815.2308999998,NoTrade
2021-10-23 16:55:00,61128.56,137.87807,61183.43,61459.1858215332,60907.6735534668,1000011.4112,10.0,1611297.0112,CloseBUY
2021-10-23 17:00:00,61050.96,101.28946,61137.766,61340.34454345703,60935.18670654297,1000011.4112,10.0,1610521.0112,NoTrade
2021-10-23 17:05:00,61087.17,74.7836,61110.52,61260.08673095703,60960.95233154297,1000011.4112,10.0,1610883.1112,NoTrade
2021-10-23 17:10:00,61132.32,52.39839,61095.688,61200.484283447266,60990.890716552734,1000011.4112,10.0,1611334.6112,NoTrade
2021-10-23 17:15:00,61174.45,53.068523,61096.145,61202.281578063965,60990.007484436035,1000011.4112,10.0,1611755.9112,NoTrade
2021-10-23 17:20:00,61145.74,55.10347,61099.508,61209.714752197266,60989.300872802734,1000011.4112,10.0,1611468.8111999999,NoTrade
